ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Zip Codes
264976762,03/12/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,61,0,18-24,M,WHITE,995843,155321,40.592992,-73.958255,POINT (-73.958255 40.592992),32,2,15,36,13512
264990300,03/12/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,Q,103,0,25-44,M,BLACK,1041879,197083,40.707439,-73.792139,POINT (-73.792139 40.707439),41,3,6,61,24340
264997613,03/12/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,14,0,25-44,M,BLACK,986506,214124,40.754399,-73.991856,POINT (-73.991856 40.754399),12,4,10,8,12080
264976769,03/12/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,112,0,45-64,M,WHITE,1026182,202950,40.723629,-73.84872,POINT (-73.84872 40.723629),40,3,28,70,14786
264993802,03/12/2023,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,S,122,0,25-44,M,WHITE,960401,156387,40.59589029,-74.08587618,POINT (-74.08587618 40.59589029),30,1,14,76,10692
265003399,03/12/2023,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,Q,113,3,18-24,M,BLACK,1046315,187088,40.6799807384666,-73.7762339071953,POINT (-73.7762339071953 40.6799807384666),41,3,6,71,24669
264984189,03/12/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,S,120,0,25-44,M,WHITE,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996),4,1,13,74,10369
265000423,03/12/2023,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,81,0,25-44,M,BLACK,1005162,188470,40.68396,-73.9246,POINT (-73.9246 40.68396),69,2,17,52,13516
265010089,03/12/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,25-44,M,BLACK,988048,216130,40.759905,-73.98629,POINT (-73.98629 40.759905),11,4,10,10,13094
264976759,03/12/2023,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,72,0,25-44,M,WHITE,981620,171462,40.637301,-74.009474,POINT (-74.009474 40.637301),9,2,7,45,18180
264976028,03/12/2023,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,75,0,25-44,M,BLACK,1015938,179992,40.66065643,-73.88578611,POINT (-73.88578611 40.66065643),45,2,25,47,17214
264978378,03/12/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,71,0,25-44,M,BLACK,1000996,178613,40.656915,-73.939645,POINT (-73.939645 40.656915),17,2,17,44,16866
265003570,03/12/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,73,0,18-24,M,BLACK,1009205,188000,40.68265812,-73.91002437,POINT (-73.91002437 40.68265812),42,2,37,53,17214
265003382,03/12/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,69,0,45-64,M,BLACK,1009393,174621,40.645935,-73.909395,POINT (-73.909395 40.645935),5,2,8,42,13827
265001821,03/12/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,K,75,0,25-44,M,BLACK,1015085,178381,40.656238,-73.888867,POINT (-73.888867 40.656238),45,2,25,47,17214
265003395,03/12/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,111,0,<18,M,WHITE,1046918,220305,40.771141,-73.773748,POINT (-73.773748 40.771141),26,3,20,69,14196
264998906,03/12/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,105,0,25-44,M,BLACK,1057027,177048,40.652335,-73.737719,POINT (-73.737719 40.652335),63,3,47,63,24018
264971719,03/12/2023,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,75,0,25-44,M,BLACK,1015938,179992,40.66065643,-73.88578611,POINT (-73.88578611 40.66065643),45,2,25,47,17214
264993786,03/12/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,78,2,18-24,M,BLACK,988855,188171,40.683161,-73.983395,POINT (-73.983395 40.683161),14,2,38,50,17619
265003577,03/12/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,BLACK,987403,215746,40.758849,-73.988616,POINT (-73.988616 40.758849),11,4,10,8,13094
264988530,03/12/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,113,0,25-44,M,BLACK,1051149,183376,40.669749,-73.75884,POINT (-73.75884 40.669749),41,3,47,71,15313
264993800,03/12/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,Q,113,0,45-64,M,BLACK,1050218,190602,40.689592,-73.762123,POINT (-73.762123 40.689592),41,3,6,71,15312
264976024,03/12/2023,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,B,49,0,65+,M,BLACK,1024752,252037,40.858367,-73.853582,POINT (-73.853582 40.858367),59,5,12,32,11270
264998894,03/12/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,79,0,25-44,M,BLACK,999067,193149,40.696816,-73.946564,POINT (-73.946564 40.696816),69,2,49,51,17213
264985628,03/12/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,BLACK,1014729,245403,40.840199,-73.889844,POINT (-73.889844 40.840199),35,5,43,31,11269
264993801,03/12/2023,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,Q,101,0,18-24,M,BLACK,1048253,156129,40.59498313,-73.76953901,POINT (-73.76953901 40.59498313),51,3,47,59,20529
264984188,03/12/2023,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,114,0,25-44,M,BLACK,1007788,219633,40.7694951184418,-73.9150241703895,POINT (-73.9150241703895 40.7694951184418),39,3,4,72,16860
265000419,03/12/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,18-24,M,BLACK,1018888,182736,40.66818,-73.875137,POINT (-73.875137 40.66818),45,2,25,47,17215
264990293,03/12/2023,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,67,0,<18,M,BLACK,1000058,177199,40.653032851092405,-73.94302933804391,POINT (-73.94302933804391 40.653032851092405),61,2,17,40,16866
264978729,03/12/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,25-44,M,BLACK,1051790,191953,40.693288,-73.756442,POINT (-73.756442 40.693288),41,3,6,71,15312
264993796,03/12/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,7,0,25-44,M,BLACK,987808,199520,40.71431229,-73.98716548,POINT (-73.98716548 40.71431229),70,4,32,4,11723
264971737,03/12/2023,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,S,122,0,25-44,M,WHITE,957104,161758,40.6106231,-74.09776969,POINT (-74.09776969 40.6106231),30,1,14,76,10691
265047837,03/13/2023,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,B,44,0,45-64,M,BLACK,1004248,238197,40.820449,-73.927746,POINT (-73.927746 40.820449),50,5,35,27,10929
265027384,03/13/2023,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403003,M,K,94,0,25-44,M,BLACK,998018,202679,40.722975,-73.950327,POINT (-73.950327 40.722975),36,2,38,57,18182
265047735,03/13/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,68,0,25-44,M,BLACK,977023,170895,40.63574089,-74.02603873,POINT (-74.02603873 40.63574089),10,2,44,41,17216
265033270,03/13/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,108,0,18-24,M,BLACK,996643,209958,40.742954,-73.955274,POINT (-73.955274 40.742954),53,3,33,66,16858
265039634,03/13/2023,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,M,19,0,25-44,M,WHITE,994244,218713,40.7669956423899,-73.9639223035387,POINT (-73.9639223035387 40.7669956423899),23,4,51,11,10090
265036105,03/13/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,114,0,18-24,M,BLACK,1007694,219656,40.769552,-73.915361,POINT (-73.915361 40.769552),39,3,4,72,16860
265027334,03/13/2023,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,42,0,25-44,M,BLACK,1016885,243883,40.83602,-73.88206,POINT (-73.88206 40.83602),34,5,43,25,11269
265027326,03/13/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,42,0,25-44,M,BLACK,1008754,238895,40.822355,-73.911463,POINT (-73.911463 40.822355),34,5,43,25,10929
265041999,03/13/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,M,BLACK,1000374,176520,40.65116857,-73.94189212,POINT (-73.94189212 40.65116857),61,2,26,40,16866
265027444,03/13/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,Q,107,0,18-24,M,WHITE,1036628,204948,40.729059,-73.811018,POINT (-73.811018 40.729059),25,3,24,65,14507
265027354,03/13/2023,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,66,0,65+,M,WHITE,986735,167242,40.625717,-73.991048,POINT (-73.991048 40.625717),2,2,18,39,16867
265030090,03/13/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,123,0,18-24,M,BLACK,933237,139019,40.54810391,-74.18355785,POINT (-74.18355785 40.54810391),15,1,9,77,10699
265027440,03/13/2023,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,105,0,25-44,M,BLACK,1054573,185772,40.67629862,-73.74647325,POINT (-73.74647325 40.67629862),63,3,47,63,15313
265027451,03/13/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,103,0,18-24,M,WHITE,1041879,197083,40.707439,-73.792139,POINT (-73.792139 40.707439),41,3,6,61,24340
265027360,03/13/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601504,F,K,77,0,25-44,M,BLACK,994506,185551,40.675967,-73.963023,POINT (-73.963023 40.675967),16,2,48,49,13829
265027412,03/13/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,17,0,25-44,M,BLACK,992729,215329,40.75770074,-73.9693944,POINT (-73.9693944 40.75770074),71,4,51,9,12419
265036095,03/13/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,K,62,0,45-64,M,BLACK,986805,164621,40.61852265,-73.99079676,POINT (-73.99079676 40.61852265),1,2,7,37,16867
265043684,03/13/2023,579,"CANNABIS POSSESSION, 2&1",250,CANNABIS RELATED OFFENSES,PL 2224000,F,K,70,87,18-24,M,BLACK,998756,170060,40.633441,-73.947736,POINT (-73.947736 40.633441),60,2,26,43,17217
265039635,03/13/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,24,0,45-64,M,BLACK,992263,229152,40.795642,-73.971057,POINT (-73.971057 40.795642),20,4,23,15,12422
265027415,03/13/2023,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,23,0,18-24,M,BLACK,999501,227548,40.791232,-73.944922,POINT (-73.944922 40.791232),7,4,35,14,12426
265036089,03/13/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,63,0,25-44,M,WHITE,1004560,162830,40.613585,-73.926846,POINT (-73.926846 40.613585),5,2,8,38,13825
265027392,03/13/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,M,14,0,25-44,M,BLACK,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455),12,4,10,8,11722
265047408,03/13/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,34,0,25-44,M,BLACK,1002161,249364,40.851104,-73.935254,POINT (-73.935254 40.851104),47,4,39,22,13091
265043673,03/13/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,47,0,45-64,M,WHITE,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325),29,5,2,30,11275
265027328,03/13/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,45,0,45-64,M,BLACK,1032140,242004,40.830792,-73.826946,POINT (-73.826946 40.830792),43,5,12,28,11274
265047737,03/13/2023,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,9,0,25-44,M,BLACK,990788,204295,40.727419,-73.976409,POINT (-73.976409 40.727419),70,4,50,5,11729
265027416,03/13/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,1,0,25-44,M,WHITE,980802,199243,40.713554,-74.012437,POINT (-74.012437 40.713554),56,4,32,1,11728
265041997,03/13/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,78,0,18-24,M,BLACK,987912,182858,40.66857891,-73.98679939,POINT (-73.98679939 40.66857891),14,2,27,50,17617
265005900,03/13/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,13,1,25-44,M,BLACK,988663,210090,40.74332398,-73.98407437,POINT (-73.98407437 40.74332398),11,4,50,7,12078
265043683,03/13/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,73,1,25-44,M,BLACK,1010287,186518,40.67858725,-73.90612894,POINT (-73.90612894 40.67858725),55,2,37,46,13516
265036106,03/13/2023,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,CPL5700600,9,Q,113,3,25-44,M,BLACK,1046315,187088,40.6799807384666,-73.7762339071953,POINT (-73.7762339071953 40.6799807384666),41,3,6,71,24669
265036097,03/13/2023,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,M,5,73,18-24,M,BLACK,983907,199958,40.715518,-74.001236,POINT (-74.001236 40.715518),56,4,32,2,12076
265004967,03/13/2023,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,M,26,0,25-44,M,BLACK,996358,235620,40.813389894368306,-73.95625868043503,POINT (-73.95625868043503 40.813389894368306),37,4,23,17,12424
265043672,03/13/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,B,47,0,25-44,M,BLACK,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325),29,5,2,30,11275
265027403,03/13/2023,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,32,0,25-44,M,BLACK,999439,236537,40.815904,-73.945123,POINT (-73.945123 40.815904),18,4,36,20,12427
265011761,03/13/2023,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,102,0,25-44,M,BLACK,1029993,192415,40.69469324,-73.83504309,POINT (-73.83504309 40.69469324),46,3,46,60,24014
265027358,03/13/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,K,78,0,65+,M,WHITE,991360,187427,40.681119,-73.974365,POINT (-73.974365 40.681119),16,2,48,50,17619
265030075,03/13/2023,155,RAPE 2,104,RAPE,PL 1303001,F,B,44,0,25-44,M,BLACK,1006490,244533,40.8378421209284,-73.9196277517392,POINT (-73.9196277517392 40.8378421209284),50,5,42,27,10930
265045381,03/13/2023,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,K,60,0,25-44,M,WHITE,992959,149048,40.575775,-73.968648,POINT (-73.968648 40.575775),21,2,15,35,13826
265047410,03/13/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,102,0,25-44,M,BLACK,1031076,193778,40.69843,-73.831128,POINT (-73.831128 40.69843),46,3,28,60,24014
265047731,03/13/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,42,0,25-44,M,BLACK,1012024,242251,40.831555,-73.899636,POINT (-73.899636 40.831555),34,5,42,25,10934
265047847,03/13/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,71,0,45-64,M,BLACK,998306,181671,40.665313,-73.949332,POINT (-73.949332 40.665313),17,2,48,44,13509
265030077,03/13/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,45,2,18-24,M,BLACK,1032217,239443,40.823762,-73.826686,POINT (-73.826686 40.823762),43,5,12,28,11274
265027385,03/13/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,77,0,25-44,M,BLACK,995908,183618,40.67065802222989,-73.95797447716627,POINT (-73.95797447716627 40.67065802222989),16,2,48,49,13509
265039644,03/13/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,Q,112,0,25-44,M,WHITE,1025796,203347,40.72472,-73.85011,POINT (-73.85011 40.72472),40,3,28,70,14786
265039615,03/13/2023,475,UNAUTH. SALE OF TRANS. SERVICE,343,THEFT OF SERVICES,PL 1651601,M,B,52,0,25-44,M,BLACK,1017650,257603,40.87367189,-73.87922984,POINT (-73.87922984 40.87367189),24,5,40,34,11605
265009782,03/13/2023,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,K,90,0,25-44,M,WHITE,995733,197465,40.708666,-73.958578,POINT (-73.958578 40.708666),36,2,30,56,17613
265042006,03/13/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,113,0,45-64,M,BLACK,1051316,189857,40.687537,-73.758172,POINT (-73.758172 40.687537),41,3,6,71,15312
265033261,03/13/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,17,0,25-44,M,BLACK,993039,215158,40.757232,-73.968273,POINT (-73.968273 40.757232),71,4,51,9,12419
265036103,03/13/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,105,0,65+,M,BLACK,1056328,191977,40.69331573,-73.74007983,POINT (-73.74007983 40.69331573),63,3,6,63,15311
265027388,03/13/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,26,0,45-64,M,BLACK,996342,236149,40.814845,-73.956312,POINT (-73.956312 40.814845),37,4,23,17,12424
265027359,03/13/2023,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,71,0,18-24,M,BLACK,1001684,181106,40.66375365,-73.93715927,POINT (-73.93715927 40.66375365),17,2,48,44,17615
265043690,03/13/2023,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL116000E,I,Q,113,0,25-44,M,BLACK,1042531,185340,40.67520035245399,-73.78989032698581,POINT (-73.78989032698581 40.67520035245399),41,3,46,71,24669
265027325,03/13/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,B,49,1,18-24,M,BLACK,1020925,248574,40.84887703,-73.86743729,POINT (-73.86743729 40.84887703),59,5,22,32,11271
265050026,03/13/2023,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,70,0,18-24,M,BLACK,998746,170263,40.63399727,-73.94777257,POINT (-73.94777257 40.63399727),60,2,26,43,17217
265043675,03/13/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,45,0,25-44,M,BLACK,1032140,242004,40.830792,-73.826946,POINT (-73.826946 40.830792),43,5,12,28,11274
265042003,03/13/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,25-44,M,BLACK,1052559,159711,40.60478281,-73.75399789,POINT (-73.75399789 40.60478281),51,3,47,59,20529
265027437,03/13/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,104,0,25-44,M,BLACK,1008918,194147,40.69953101,-73.91103665,POINT (-73.91103665 40.69953101),42,2,37,53,13828
265027314,03/13/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,52,0,25-44,M,WHITE,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067),24,5,40,34,10936
265030091,03/13/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,123,0,18-24,M,BLACK,933237,139019,40.54810391,-74.18355785,POINT (-74.18355785 40.54810391),15,1,9,77,10699
265039626,03/13/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,79,2,25-44,M,BLACK,1000926,193835,40.698695,-73.939859,POINT (-73.939859 40.698695),69,2,49,52,17213
265047841,03/13/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,75,0,45-64,M,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404),45,2,25,47,17215
265027386,03/13/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,K,73,0,25-44,M,BLACK,1010771,185287,40.67520700149058,-73.90438882385615,POINT (-73.90438882385615 40.67520700149058),55,2,37,46,13516
265065288,03/13/2023,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,K,67,0,65+,M,BLACK,997897,175676,40.648859,-73.95082,POINT (-73.95082 40.648859),61,2,11,40,13510
265005888,03/13/2023,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,B,48,0,45-64,M,BLACK,1014999,247315,40.845446,-73.88886,POINT (-73.88886 40.845446),35,5,43,31,10935
265027454,03/13/2023,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155006,M,S,123,0,25-44,M,WHITE,914928,125756,40.511577,-74.249302,POINT (-74.249302 40.511577),15,1,9,77,10694
265039628,03/13/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,71,0,25-44,M,WHITE,994990,177953,40.655111,-73.961289,POINT (-73.961289 40.655111),60,2,11,43,13510
265047858,03/13/2023,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 12005A3,F,Q,105,0,<18,M,BLACK,1054919,205184,40.72958,-73.745021,POINT (-73.745021 40.72958),63,3,16,63,24336
265043681,03/13/2023,579,"CANNABIS POSSESSION, 2&1",250,CANNABIS RELATED OFFENSES,PL 2224000,F,K,70,87,25-44,M,BLACK,998756,170060,40.633441,-73.947736,POINT (-73.947736 40.633441),60,2,26,43,17217
265027316,03/13/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,0,45-64,M,BLACK,1013463,254828,40.86607022,-73.89438159,POINT (-73.89438159 40.86607022),24,5,29,34,11606
265045394,03/13/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,113,0,25-44,M,BLACK,1046399,187126,40.680077,-73.775929,POINT (-73.775929 40.680077),41,3,46,71,24669
265043677,03/13/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,49,0,45-64,M,WHITE,1025390,248010,40.847311,-73.851301,POINT (-73.851301 40.847311),59,5,12,32,11270
265027459,03/13/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211300,F,S,120,0,25-44,M,BLACK,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996),4,1,13,74,10369
265027377,03/13/2023,273,"TAMPERING 1,CRIMINAL",121,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,K,73,1,25-44,M,BLACK,1009004,186404,40.67827803,-73.91075494,POINT (-73.91075494 40.67827803),55,2,17,46,13516
265041998,03/13/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,73,2,25-44,M,BLACK,1007322,182941,40.66878,-73.916827,POINT (-73.916827 40.66878),55,2,17,46,17614
265009778,03/13/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,0,25-44,M,BLACK,1004627,234931,40.811483578812535,-73.92638822208764,POINT (-73.92638822208764 40.811483578812535),49,5,35,23,10932
265027370,03/13/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,989468,148972,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814),21,2,45,35,18184
265033268,03/13/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,Q,100,0,25-44,M,BLACK,1029337,150864,40.580649,-73.837685,POINT (-73.837685 40.580649),51,3,41,58,20532
265039627,03/13/2023,764,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,PL 2155600,F,K,71,0,25-44,M,BLACK,1000928,180283,40.66149615,-73.9398863,POINT (-73.9398863 40.66149615),17,2,17,44,16866
